CustomerID,Churn Probability
9803-FTJCG,0.04280940178359836
3212-KXOCR,0.02865286541230666
6380-ARCEH,0.1810298930603822
3679-XASPY,0.05649360290224147
7123-WQUHX,0.20887458637350742
5386-THSLQ,0.1685283709774432
6180-YBIQI,0.4938680039509059
6728-DKUCO,0.11838686300219313
9750-BOOHV,0.16474054995431078
8597-CWYHH,0.2666263118364324
2848-YXSMW,0.019196280592992686
4549-ZDQYY,0.052861348436753365
5712-AHQNN,0.5518913282856464
5256-SKJGO,0.06849199225649112
3071-VBYPO,0.24876753077877056
9560-BBZXK,0.07142899704886058
8402-OOOHJ,0.030565768625038466
9445-ZUEQE,0.1473954077485342
1091-SOZGA,0.17460563955114478
2928-HLDBA,0.1776951299465484
6497-TILVL,0.10811213533506417
7219-TLZHO,0.04729149901600067
4622-YNKIJ,0.0952377081994916
6734-PSBAW,0.02994063033096008
3930-ZGWVE,0.1810462259124946
2639-UGMAZ,0.11933257650037907
2876-GZYZC,0.706551696514842
8587-XYZSF,0.0500577045497307
7799-LGRDP,0.024256110977810642
7850-VWJUU,0.5056939640753831
3774-VBNXY,0.027513443114908716
6217-KDYWC,0.03413611114639318
3146-MSEGF,0.012000943250347073
1095-WGNGG,0.098829461962389
2636-SJDOU,0.11515097275186571
1131-QQZEB,0.024547120488435246
5716-EZXZN,0.026458731050238986
6837-BJYDQ,0.08514003570595013
6440-DKQGE,0.1577567046308119
3466-BYAVD,0.12495198800805184
3780-YVMFA,0.16173758199672514
1679-JRFBR,0.06381535676233985
9073-ZZIAY,0.022177511182724024
3077-RSNTJ,0.04673652144142282
6551-GNYDG,0.31736121646442145
9167-APMXZ,0.6349252361466342
2749-CTKAJ,0.07854750823529462
6371-NZYEG,0.07310880320624297
7554-NEWDD,0.03509478245531615
8992-VONJD,0.13723695532717517
4482-EWFMI,0.7582651725965002
4648-YPBTM,0.05127760494586179
2907-ILJBN,0.08190699463462087
6345-FZOQH,0.026957633912885928
5997-OPVFA,0.01761482438810299
1159-WFSGR,0.052680359652240785
7654-YWJUF,0.15969848639696754
6727-IOTLZ,0.08058393376447522
5918-VUKWP,0.07448927995264386
1744-JHKYS,0.17967229138265983
5947-SGKCL,0.2962071065753655
3712-PKXZA,0.056400708995663
6582-OIVSP,0.49722763970103917
5524-KHNJP,0.08751214083187947
4827-USJHP,0.4864109719095351
8167-GJLRN,0.4401769650327691
0956-SYCWG,0.09599692228458367
8017-UVSZU,0.2829341718798585
7100-FQPRV,0.0617110401327869
2984-RGEYA,0.026881004331653836
9680-NIAUV,0.021380261052039596
2146-EGVDT,0.019998344930207024
2604-IJPDU,0.44331870761256253
9178-JHUVJ,0.00916595964457261
6168-YBYNP,0.30640900435153673
7255-SSFBC,0.00997668865471363
3645-DEYGF,0.04775857354648646
9323-HGFWY,0.1421005723526346
8544-GOQSH,0.4955966529449354
3363-DTIVD,0.009900529109649508
7018-WBJNK,0.2526791451164651
9142-KZXOP,0.43321383650872564
7674-YTAFD,0.2869898122701618
6348-SNFUS,0.020617948362095632
1347-KTTTA,0.09715220369939946
4195-NZGTA,0.5425678941338408
7157-SMCFK,0.006621880095646671
4709-LKHYG,0.08990506957821909
2504-DSHIH,0.621595169491004
0699-NDKJM,0.23388731670960208
9286-BHDQG,0.021826042541496723
0230-WEQUW,0.0317455248267027
2040-LDIWQ,0.03724348212543685
6496-JDSSB,0.6998364987087051
4443-EMBNA,0.024078499126050718
6469-MRVET,0.12012336961225013
5961-VUSRV,0.09824479179068196
6778-JFCMK,0.1801255361476805
6341-JVQGF,0.09793228051800973
4811-JBUVU,0.3984436795261456
0945-TSONX,0.02097663529827093
2651-ZCBXV,0.030925772516291066
3316-UWXUY,0.19018863581427442
7083-MIOPC,0.018279797513951042
1984-GPTEH,0.18251118548108886
0621-JFHOL,0.1169040144888914
9903-LYSAB,0.7019475519055178
9227-UAQFT,0.03482430169365253
7301-ABVAD,0.024132612440026704
6614-FHDBO,0.036592951007358154
7576-ASEJU,0.06150865195150957
9058-HRZSV,0.25712900965593716
4522-AKYLR,0.5483765679019985
0221-WMXNQ,0.5918995468831433
0303-UNCIP,0.1862132771310371
0959-WHOKV,0.2188703013149534
4075-JFPGR,0.20572850480222632
3282-ZISZV,0.0958339378615105
3675-YDUPJ,0.20498438421687845
4111-BNXIF,0.05859899807811244
7017-VFHAY,0.004365906388602434
6655-LHBYW,0.059774138108735324
5046-NUHWD,0.38487569490593615
7529-ZDFXI,0.49263826247860804
7605-BDWDC,0.05405094213984484
1950-KSVVJ,0.09777147676580314
0123-CRBRT,0.017303842404184755
6292-TOSSS,0.028059009536567453
3197-ARFOY,0.3940257771893069
7014-ZZXAW,0.021292295487961195
7633-MVPUY,0.040782027646651765
4716-HHKQH,0.5127709191621749
3179-GBRWV,0.3378299395645723
8645-KWHJO,0.44694124508782557
4130-MZLCC,0.48502562426894646
0314-TKOSI,0.34971057337633543
8229-MYEJZ,0.5137198444806147
2080-SRCDE,0.0477068314862318
9577-WJVCQ,0.19092121116950816
6202-DYYFX,0.3452996631087387
3808-HFKDE,0.5364773083246186
3727-OWVYD,0.13112201605708185
2294-SALNE,0.28410792500478793
4847-TAJYI,0.7383268117418578
1563-IWQEX,0.17387885038081455
8203-XJZRC,0.1810280783698868
6556-DBKZF,0.027069003694261358
6851-WEFYX,0.5829220587680188
2985-JUUBZ,0.13607666425639148
0895-LMRSF,0.2634049140273635
8266-VBFQL,0.6663629765574809
8181-YHCMF,0.029352622445850032
2240-HSJQD,0.22221357403826955
1248-DYXUB,0.006455080168237316
4115-BNPJY,0.06610828634360277
3167-SNQPL,0.19479694182931606
4091-TVOCN,0.07950989978433848
1098-TDVUQ,0.21200510202266287
7277-OZCGZ,0.44424928311463946
1557-EMYVT,0.031397256299218974
2799-ARNLO,0.7488831401457294
5027-YOCXN,0.06123097931057269
3973-SKMLN,0.02330767220617107
6745-JEFZB,0.3687491630770196
9880-TDQAC,0.05647395128773903
8705-WZCYL,0.5895657349615198
7102-JJVTX,0.18247629542879953
8626-PTQGE,0.02895572409313059
4983-CLMLV,0.2683245296668385
5701-YVSVF,0.6372969449308726
5697-GOMBF,0.20613954707538812
2739-CACDQ,0.5724875132456179
9385-EHGDO,0.0088342267767189
9498-FIMXL,0.09949671443559362
2379-GYFLQ,0.2165502041762035
2088-IEBAU,0.02149033141528989
7982-VCELR,0.4449735902430339
6035-BXTTY,0.3004381087384566
6885-PKOAM,0.0103788236759638
7520-HQWJU,0.05060078728431863
9639-BUJXT,0.06388884305272415
5924-SNGKP,0.06165974822720169
0021-IKXGC,0.7610852943688314
8966-SNIZF,0.027345280798565873
6243-OZGFH,0.532231788303774
4654-DLAMQ,0.10271377726837765
0513-RBGPE,0.032435617004575895
5160-UXJED,0.2646724463243571
4115-NZRKS,0.7380169050318691
3351-NGXYI,0.4047391862990341
8984-EYLLL,0.06665526437077039
9833-TGFHX,0.19788394523496852
9294-TDIPC,0.04706206289559581
5229-DTFYB,0.10765405900967841
0104-PPXDV,0.12929184880857836
5176-LMJXE,0.03599823310749138
3583-KRKMD,0.5661346140275217
9069-LGEUL,0.3342142409954488
7302-ZHMHP,0.18106800483410357
9571-EDEBV,0.1292441325430854
3520-FJGCV,0.004041482373813634
6563-VRERX,0.07388901280608243
6122-EFVKN,0.05266054745907558
2805-EDJPQ,0.12203647052617374
6862-CQUMB,0.44007282874458326
7156-MXBJE,0.07611897474134911
6158-HDPXZ,0.49844856891245254
2863-IMQDR,0.021686797943972134
5686-CMAWK,0.35036635782612396
5651-CRHKQ,0.2553652779348812
8204-YJCLA,0.025366584324342682
6583-SZVGP,0.12035780362674124
1708-PBBOA,0.1197027752445324
8782-LKFPK,0.5011975894925577
5522-JBWMO,0.21131030883075455
3597-MVHJT,0.590032392654994
9774-NRNAU,0.31727754264130015
0224-RLWWD,0.586927147965372
9967-ATRFS,0.16876328298818125
3951-NJCVI,0.5524724550847716
2977-CEBSX,0.013411231637892413
0177-PXBAT,0.30079538924677873
2519-ERQOJ,0.38565532134070896
5876-QMYLD,0.07863259805196977
2277-AXSDC,0.07500396334412587
9442-JTWDL,0.05923458546418707
3067-SVMTC,0.060900795424826064
5495-GPSRW,0.040746567816408674
7606-BPHHN,0.022682654331866288
4742-DRORA,0.13947602209363558
0111-KLBQG,0.23429659278010467
4163-NCJAK,0.08134736384498956
5233-AOZUF,0.65705467456203
5973-EJGDP,0.4216723393683873
1996-DBMUS,0.5328490757027506
7916-VCCPB,0.2743404552281776
4686-GEFRM,0.0559988036579765
5249-QYHEX,0.00824309109948946
2233-FAGXV,0.056057679625619805
5605-IYGFG,0.705419344102442
7663-ZTEGJ,0.18399566239293227
3935-TBRZZ,0.06715045629014722
8111-BKVDS,0.34270685000075896
2055-SIFSS,0.3329474327992645
2806-MLNTI,0.23653919271669535
8734-DKSTZ,0.32886788836875114
4360-PNRQB,0.6587910329389653
6152-ONASV,0.05914815256304911
7781-HVGMK,0.017829219084824464
2181-UAESM,0.40283827363838726
6048-NJXHX,0.04313056118674586
2320-SLKMB,0.30189953717052814
4980-URKXC,0.0733913614030345
4376-KFVRS,0.01618160184749502
5886-VLQVU,0.45719352562050314
3577-AMVUX,0.39875009822114965
0771-WLCLA,0.15366138277766478
5628-RKIFK,0.20967196232276472
0206-TBWLC,0.09321567326790657
2937-FTHUR,0.105916325840495
1910-FMXJM,0.564850967687246
0732-OCQOC,0.03334048407607392
5168-MSWXT,0.37923638837910856
1090-ESELR,0.02305417709707968
8592-PLTMQ,0.05943461548787195
5760-WRAHC,0.2459165922613208
8847-GEOOQ,0.2539020354378629
4785-FCIFB,0.026610184873297266
8313-NDOIA,0.6377455338510097
5149-CUZUJ,0.2447592354906529
0942-KOWSM,0.06150525075728362
4237-CLSMM,0.18038475842004192
1452-VOQCH,0.7609517281474298
4719-UMSIY,0.04687413558178152
6614-VBEGU,0.45045017836948964
1480-BKXGA,0.023100562628567693
2996-XAUVF,0.06696588908106559
9076-AXYIK,0.05920297132252905
5968-XQIVE,0.21556230387198874
8896-RAZCR,0.030327656629303885
4933-IKULF,0.08014439865075365
1304-BCCFO,0.514522170213983
4104-PVRPS,0.22089380202163286
3780-DDGSE,0.10158618257985734
4431-EDMIQ,0.10118747478546357
0486-LGCCH,0.008237480035037022
4612-SSVHJ,0.6828882881487868
5168-MQQCA,0.09866547031838407
7971-HLVXI,0.016625491817646595
9094-AZPHK,0.6963324107110781
3649-JPUGY,0.0302622217909373
4472-LVYGI,0.0765524830383809
3552-CTCYF,0.020904083425214128
6778-YSNIH,0.585451504176231
5756-OZRIO,0.14059208865969144
6579-JPICP,0.18102263438342042
4134-BSXLX,0.2017172420995948
0505-SPOOW,0.026738889778361793
4374-YMUSQ,0.0917569826303404
4513-CXYIX,0.04622842212499955
3957-HHLMR,0.07526763381441488
7803-XOCCZ,0.07717295330927601
5736-YEJAX,0.01499811140106601
8981-FJGLA,0.3335350306453326
1135-LMECX,0.18104259629061176
4332-MUOEZ,0.14393364214663373
8535-SFUTN,0.2875591073212191
8677-HDZEE,0.30021785494611636
2475-MROZF,0.2719285872750579
3482-ABPKK,0.10229166299293725
6705-LXORM,0.712168697997752
7531-GQHME,0.1282001776384495
5174-ITUMV,0.05350956040047225
4109-CYRBD,0.5050329147994095
0913-XWSCN,0.13778136910791522
0750-EBAIU,0.17133292968461336
8606-CIQUL,0.0037816623887510946
3571-DPYUH,0.03189664651752181
7601-GNDYK,0.007364501694104712
0356-OBMAC,0.0729226505922504
8067-NIOYM,0.006647072408760874
1403-GYAFU,0.00442495076848609
4234-XTNEA,0.7564995754614517
1297-VQDRP,0.020034368558360112
5348-CAGXB,0.7162960101133261
0621-HJWXJ,0.44233248100002515
5844-QVTAT,0.1572683742672218
8905-IAZPF,0.13538842890085456
5394-MEITZ,0.04070541050358343
6859-QNXIQ,0.005544551449776951
2782-LFZVW,0.5122471420243729
2866-IKBTM,0.1810534853263039
7129-AZJDE,0.12059870899726802
2560-PPCHE,0.12967894817150324
4676-MQUEA,0.15632051361677618
8138-EALND,0.17069341350567813
3580-HYCSP,0.008808035420717201
1352-HNSAW,0.005582609975481832
2075-PUEPR,0.006575264096248493
1982-FEBTD,0.006608230242919883
5791-KAJFD,0.10600480364118822
2654-VBVPB,0.1810407815009257
1154-HYWWO,0.07896792421038505
2501-XWWTZ,0.6886799887739204
3716-UVSPD,0.49096834543055146
6815-ABQFQ,0.17466896318705133
7343-EOBEU,0.20916457711710718
3701-SFMUH,0.07597720590694869
6103-LIANB,0.01773751812970684
7319-VENRZ,0.3760450855662913
5846-NEQVZ,0.017037033820440806
6967-QIQRV,0.06269374753994746
5781-RFZRP,0.012798534836254389
0308-IVGOK,0.1813927838831815
7293-LSCDV,0.005726683709692186
7025-WCBNE,0.05628850034622137
5756-JYOJT,0.14548684680506124
6030-REHUX,0.4986611198456967
9548-LIGTA,0.02527414883345355
5150-LJNSR,0.05568369205754241
8270-RKSAP,0.7369007062593768
6522-YRBXD,0.45293121305069395
2640-LYMOV,0.21120667839215043
1423-BMPBQ,0.05754287953107797
2393-DIVAI,0.2102742433456758
4568-KNYWR,0.037014738430152634
8752-IMQOS,0.0846882624800862
0742-LAFQK,0.050696609262125845
0795-LAFGP,0.015644025511183116
0619-OLYUR,0.01780443088383187
5512-IDZEI,0.07797507796669491
0459-SPZHJ,0.018573795947390077
0215-BQKGS,0.38075120034659676
9244-ZVAPM,0.49720928007911375
8208-EUMTE,0.05162789442467462
5172-MIGPM,0.3881093312032874
1710-RCXUS,0.20869844936163842
0374-FIUCA,0.022979207869129412
5839-SUYVZ,0.4920353359782906
5173-ZXXXL,0.08540067451260207
1096-ADRUX,0.07389871328946038
2001-MCUUW,0.08584613440652678
2731-GJRDG,0.15745287753809484
4723-BEGSG,0.01070967286107814
6516-NKQBO,0.022114826302255582
8672-OAUPW,0.1018628010058865
8207-DMRVL,0.004497439169536252
2804-ETQDK,0.006257194183280343
6689-VRRTK,0.12628355007065956
7138-GIRSH,0.048249011609879905
9396-ZSFLL,0.461434670802609
6464-KEXXH,0.45093866814264416
7134-MJPDY,0.09044112318649444
5240-CAOYT,0.2432644200860837
4059-IIEBK,0.7050376701971286
4881-JVQOD,0.20171115043412122
0516-UXRMT,0.16396399008298357
4851-BQDNX,0.12096355247624434
5148-HKFIR,0.033829488168252556
3003-CMDUU,0.5480057390211976
5016-IBERQ,0.622041320221916
6797-UCJHZ,0.11216395353086996
2469-DTSGX,0.04270877516472707
9931-KGHOA,0.2410568364698487
1775-KWJKQ,0.009559946480589705
7665-VIGUD,0.0829736072854854
9411-TPQQV,0.10483365130980525
7954-MLBUN,0.1087761067370348
2077-DDHJK,0.014255370844776757
9574-BOSMD,0.005869178684380026
4908-XAXAY,0.2880017380815824
8404-VLQFB,0.062321361809257764
2391-IPLOP,0.1516493089902168
3509-GWQGF,0.5078650881791267
5845-BZZIB,0.007421358369411553
1140-UKVZG,0.16509694014966328
5183-SNMJQ,0.5107236910555829
8100-PNJMH,0.012881707647117371
7838-LAZFO,0.09304946891313344
2085-JVGAD,0.15772854248413284
8095-WANWK,0.4737873423831106
3030-ZKIWL,0.18103533721688847
9565-FLVCG,0.039751319576345694
8755-OGKNA,0.006552357350267091
2800-VEQXM,0.7193289829747647
5533-RJFTJ,0.4602214962899992
0214-JHPFW,0.041727374238506136
5642-MHDQT,0.08183715446933798
3088-FVYWK,0.004451071690424697
9092-GDZKO,0.14473609037670232
3729-OWRVL,0.03612432752397171
2324-AALNO,0.06573153694152105
5760-IFJOZ,0.67401069802468
2826-UWHIS,0.46974048403371416
7501-IWUNG,0.04398633313687776
4957-TREIR,0.2427553918835716
7251-LJBQN,0.16442500763190615
8040-MNRTF,0.6869171923771296
1536-HBSWP,0.4909316370802827
5313-FPXWG,0.07775834938448656
0946-FKYTX,0.22228029117543024
5076-YVXCM,0.4470383200814581
8262-COGGB,0.21195603043251587
6663-JOCQO,0.10237159856819765
9620-QJREV,0.04950092299454324
2682-KEVRP,0.09404075436286131
2480-JZOSN,0.21194785264147623
0078-XZMHT,0.029452136551686468
9978-HYCIN,0.08928794390117527
8338-QIUNR,0.017713204142864977
1525-LNLOJ,0.07061225650169949
9450-TRJUU,0.57021042552138
1766-GKNMI,0.6365258730729519
6942-LBFDP,0.2114188316742331
1456-TWCGB,0.4872454954602585
7596-ZYWBB,0.032119356278365686
8329-UTMVM,0.27321222960911834
3014-WJKSM,0.5244288683059526
3347-YJZZE,0.08532214734748816
7929-DMBCV,0.5473699219710623
9661-JALZV,0.022411551876153145
5433-KYGHE,0.153534575367879
4312-KFRXN,0.024814059710313342
5575-TPIZQ,0.28318712470476615
0114-IGABW,0.040696285703060546
9944-AEXBM,0.5859373721565577
1853-ARAAQ,0.38603560356644606
6952-OMNWB,0.32818723034253994
4697-LUPSU,0.08564861570615083
8434-VGEQQ,0.01946217028510997
6549-YMFAW,0.204525979208619
4950-HKQTE,0.032273253357681775
6786-OBWQR,0.40274873036893727
2753-JMMCV,0.030094638524618616
6621-YOBKI,0.1784116680543975
1216-JWVUX,0.3159963223225174
7564-GHCVB,0.05270261489462431
1173-NOEYG,0.5522824486176074
7595-EHCDL,0.09661172159559502
6647-ZEDXT,0.16643921958340865
2521-NPUZR,0.018608563396173613
1307-TVUFB,0.5450720442106973
7503-MIOGA,0.015833522962659274
4381-MHQDC,0.03934886346543367
6923-JHPMP,0.6459906587366423
4018-PPNDW,0.031190660463336555
1635-FJFCC,0.44997816165260424
2499-AJYUA,0.03158863815656689
6919-ELBGL,0.024280883175853803
3966-HRMZA,0.6799367309449793
6425-JWTDV,0.030421385284413315
8405-IGQFX,0.11666984492480469
8224-IVVPA,0.32089981471824053
9477-LGWQI,0.02163834073323561
1410-RSCMR,0.06302452035073539
3115-CZMZD,0.037241277113561316
0139-IVFJG,0.5967923916195745
5730-DBDSI,0.027670752082894705
0030-FNXPP,0.17969089455091214
5684-FJVYR,0.03578716048186057
4013-GUXND,0.18100811770964972
1266-NZYUI,0.020808304126537946
7969-FFOWG,0.027416341799018258
4718-DHSMV,0.5268171245260975
5175-WLYXL,0.6474108974689444
7817-OMJNA,0.08114079483092472
8728-SKJLR,0.505717300522501
3137-NYQQI,0.15655736857387648
7706-DZNKK,0.1526709520192126
8823-RLPWL,0.026292639395188507
9505-SQFSW,0.18156441770074105
3758-CKOQL,0.06613102567481569
5676-CFLYY,0.027699492424489706
7521-AFHAB,0.17695627400314481
0285-INHLN,0.07273597527618986
5125-CNDSP,0.09700199147030614
4992-LTJNE,0.03681270038745942
2202-OUTMO,0.2257128678589458
0810-BDHAW,0.15869239394661563
0229-LFJAF,0.020075782017975104
7131-ZQZNK,0.01959209170096825
3442-ZHHCC,0.058569042286557044
5726-CVNYA,0.04343839089990918
9871-ELEYA,0.02642616042993953
4257-GAESD,0.39635734762788893
5173-WXOQV,0.4412492232305241
2040-OBMLJ,0.19457974268115433
6286-ZHAOK,0.0513915879833329
3807-XHCJH,0.05648642666497891
5671-RQRLP,0.0816010515835784
8859-AXJZP,0.03635588211641456
3174-AKMAS,0.04595056281276051
9926-PJHDQ,0.052631988876382006
7382-DFJTU,0.26820111247373024
2798-NYLMZ,0.01986081880841816
8098-TDCBU,0.03399980536398494
3551-GAEGL,0.16437034831215244
4785-NKHCX,0.178361436849533
3196-NVXLZ,0.6196971858117781
0036-IHMOT,0.042260717897791455
4178-EGMON,0.029311441894140807
4220-TINQT,0.2944937425822962
5318-YKDPV,0.023874183443987045
7975-TZMLR,0.2940823949964269
0295-QVKPB,0.34834017605848006
4335-BSMJS,0.022171727757359625
9146-JRIOX,0.043992060143839405
5337-IIWKZ,0.1346618110509723
9650-VBUOG,0.004873555229884647
3487-EARAT,0.03169295419113665
2672-TGEFF,0.245154222443839
4250-WAROZ,0.09434157425546472
8184-WMOFI,0.037705122129701577
6092-QZVPP,0.143240109825932
4625-LAMOB,0.02142351715744924
0392-BZIUW,0.029445327634433832
6549-NNDYT,0.39139074803391277
0422-OHQHQ,0.08077196380284427
6916-HIJSE,0.02131991062749372
2316-ESMLS,0.09535822127279302
9778-OGKQZ,0.011009038275753212
7408-OFWXJ,0.009682290442583796
6007-TCTST,0.005245139210532684
2252-NKNSI,0.0270562141176311
8713-IGZSO,0.17951775460701766
7905-TVXTA,0.34261638765430014
7695-PKLCZ,0.01891418259902322
8374-UULRV,0.01016516947445763
3224-DFQNQ,0.094708468167885
5275-PMFUT,0.01810870491735325
4795-UXVCJ,0.0563088690449244
9777-IQHWP,0.012194366603247494
0979-MOZQI,0.07439311775015371
2732-ISEZX,0.2085477148315567
0323-XWWTN,0.010262576314463168
1937-OTUKY,0.03215524800287637
1573-LGXBA,0.044929964551825095
1764-VUUMT,0.004524346114407382
4713-ZBURT,0.027587058846584033
3050-GBUSH,0.455327601274383
7876-AEHIG,0.07264605047997062
7945-HLKEA,0.06878575439980214
9342-VNIMQ,0.4473524713483772
3523-BRGUW,0.05570187566932681
3199-NPKCN,0.07899646538180073
5170-PTRKA,0.08463390716548759
4661-NJEUX,0.2119723867065824
2123-AGEEN,0.7363426497549661
1258-YMZNM,0.2504142510140443
0048-LUMLS,0.06431083585009438
5898-IGSLP,0.10596232725621707
6259-WJQLC,0.5026700631538554
7997-EASSD,0.13993816457025376
0730-KOAVE,0.366936278776658
8975-SKGRX,0.02362757523952211
0678-RLHVP,0.10349724442693277
2267-FPIMA,0.25113548528408397
1051-GEJLJ,0.18076328560000915
5285-MVEHD,0.09708679814011253
0379-DJQHR,0.018736928193192687
5543-QDCRY,0.5782627156375898
0297-RBCSG,0.20464652743827547
4694-PHWFW,0.04611446076817873
0835-JKADZ,0.05100910112864856
7508-SMHXL,0.534999844016478
3865-YIOTT,0.021852843198776024
5993-BQHEA,0.05883614125221258
6024-RUGGH,0.006829650210148784
3956-CJUST,0.5139496147666686
4079-WWQQQ,0.024916002358726288
6103-BOCOU,0.6546262117010528
5149-TGWDZ,0.3098112859392802
7471-WNSUF,0.0613352809056322
8942-DBMHZ,0.17265152425731847
4301-VVZKA,0.7078822833110289
9199-PWQVC,0.061849099912757666
4824-GUCBY,0.49824792224736064
5393-HJZSM,0.04696959820547141
0862-PRCBS,0.00901615892529285
8812-ZRHFP,0.12137661640521696
5146-CBVOE,0.6239252725227288
0454-OKRCT,0.12015231551714027
5787-KXGIY,0.01946754342474073
4198-VFOEA,0.15396875756189227
6630-UJZMY,0.7504245178957242
5709-LVOEQ,0.09202056834368931
2692-AQCPF,0.08761903609064375
0347-UBKUZ,0.1703869483129772
0835-DUUIQ,0.07659191227871721
0811-GSDTP,0.19784190599249982
7567-ECMCM,0.5404189904902355
6115-ZTBFQ,0.020020713644875277
6353-BRMMA,0.08263379919017268
6231-WFGFH,0.056769822635261466
9904-EHEVJ,0.23275859213570513
6169-PPETC,0.0072360615252207
8584-KMVXD,0.7003391781313538
8467-WYNSR,0.22352544934434923
0851-DFJKB,0.2698425773176844
5382-SOYZL,0.6563068365872351
3261-CQXOL,0.005599639332862392
8388-FYNPZ,0.3954614238095353
4002-BQWPQ,0.1923022320812982
5651-YLPRD,0.2741572066177697
2826-DXLQO,0.3554353763209782
4378-BZYFP,0.0951140524675578
9489-UTFKA,0.3370689057445775
4849-PYRLQ,0.02462914125166071
7764-BDPEE,0.047316321763268394
3429-IFLEM,0.012217041115891497
5002-GCQFH,0.3316976722274313
0556-FJEGU,0.041633015255872985
0604-THJFP,0.032034129116412555
5879-SESNB,0.6818905687189186
6461-PPAXN,0.11242078104199442
3318-ISQFQ,0.1963488634110552
1106-HRLKZ,0.007149355399357604
2483-XSSMZ,0.18468280933255182
8165-ZJRNM,0.005785433844579059
2604-XVDAM,0.4669418137960844
3717-OFRTN,0.1810462259124946
9046-JBFWA,0.0423252251227916
3280-NMUVX,0.053495882743915736
1206-EHBDD,0.06971917766554486
8361-LBRDI,0.018918952984681773
4883-KCPZJ,0.005383427603963198
9108-EQPNQ,0.005833520962229898
7277-KAMWT,0.02494924412609574
2545-LXYVJ,0.026143714342740088
3234-VKACU,0.4371479243963009
8120-JDCAM,0.3650617755008209
8917-FAEMR,0.03093715803643524
7047-YXDMZ,0.16704805599155592
2858-EIMXH,0.19292331401498483
6419-ZTTLE,0.10860254254353278
0929-HYQEW,0.40507338067612375
6614-YOLAC,0.02409933182360475
7426-RHZGU,0.5986064088231678
4065-JJAVA,0.5410941676981723
7649-SIJJF,0.02068473785176652
9361-YNQWJ,0.07208051299369407
3748-FVMZZ,0.4840479269438707
9391-TTOYH,0.1941486837258625
1452-XRSJV,0.053266472087052374
3422-WJOYD,0.10501747143529022
8242-SOQUO,0.7465326041465031
7460-ITWWP,0.5574936599743241
7147-AYBAA,0.592537842169158
7868-TMWMZ,0.03491111652153607
6732-FZUGP,0.1119976409288364
8329-GWVPJ,0.20511105323527937
1352-VHKAJ,0.08631816334331958
2632-TACXW,0.026617477875091188
8146-QQKZH,0.01572401571949648
1767-CJKBA,0.024892374195094373
6445-TNRXS,0.006109457852132531
4581-LNWUM,0.5044726943234298
4869-EPIUS,0.3112218862898785
1915-OAKWD,0.09522894334404973
7296-PIXQY,0.3187964635093517
